"perceiver.id" "target.id" "group.id" "ex" "ne"
"2144" "90905" "90902" "9" 3 4
"2145" "90905" "90903" "9" 3 3
"2146" "90905" "90904" "9" 5 6
"2147" "90905" "90905" "9" 4 2
"2148" "90905" "90906" "9" 4 4
"2149" "90905" "90907" "9" 5 4
"2150" "90905" "90908" "9" 5 4
"2151" "90905" "90909" "9" 5 4
"2152" "90905" "90910" "9" 4 3
"2153" "90905" "90911" "9" 4 2
"2154" "90905" "90912" "9" 3 2
"2155" "90905" "90913" "9" 5 2
"2156" "90905" "90914" "9" 5 3
"2157" "90905" "90915" "9" 5 5
"2158" "90905" "90916" "9" 5 3
"2159" "90905" "90917" "9" 5 2
"2160" "90905" "90919" "9" 6 3
"2161" "90905" "90920" "9" 5 3
"2162" "90905" "90921" "9" 4 2
"2163" "90905" "90922" "9" 3 2
"2164" "90905" "90923" "9" 3 2
"2165" "90905" "90924" "9" 5 4
"2166" "90905" "90925" "9" 6 6
"2167" "90906" "90901" "9" 5 4
"2168" "90906" "90902" "9" 6 3
"2169" "90906" "90903" "9" 6 3
"2170" "90906" "90904" "9" 6 3
"2171" "90906" "90905" "9" 4 4
"2172" "90906" "90906" "9" 6 6
"2173" "90906" "90907" "9" 5 4
"2174" "90906" "90908" "9" 3 6
"2175" "90906" "90909" "9" 5 3
"2176" "90906" "90910" "9" 5 3
"2177" "90906" "90911" "9" 5 3
"2178" "90906" "90912" "9" 5 4
"2179" "90906" "90913" "9" 4 6
"2180" "90906" "90914" "9" 5 3
"2181" "90906" "90915" "9" 6 4
"2182" "90906" "90916" "9" 5 3
"2183" "90906" "90917" "9" 3 4
"2184" "90906" "90919" "9" 3 4
"2185" "90906" "90920" "9" 3 4
"2186" "90906" "90921" "9" 5 4
"2187" "90906" "90922" "9" 6 4
"2188" "90906" "90923" "9" 6 4
"2189" "90907" "90901" "9" 6 1
"2190" "90907" "90902" "9" 7 2
"2191" "90907" "90903" "9" 6 2
"2192" "90907" "90904" "9" 6 3
"2193" "90907" "90905" "9" 3 4
"2194" "90907" "90906" "9" 4 3
"2195" "90907" "90907" "9" 4 1
"2196" "90907" "90908" "9" 4 2
"2197" "90907" "90909" "9" 5 1
"2198" "90907" "90910" "9" 5 1
"2199" "90907" "90911" "9" 4 3
"2200" "90907" "90912" "9" 4 3
"2201" "90907" "90913" "9" 4 2
"2202" "90907" "90914" "9" 4 1
"2203" "90907" "90915" "9" 4 1
"2204" "90907" "90916" "9" 5 1
"2205" "90907" "90917" "9" 3 1
"2206" "90907" "90919" "9" 3 1
"2207" "90907" "90920" "9" 4 2
"2208" "90907" "90921" "9" 5 2
"2209" "90907" "90922" "9" 6 1
"2210" "90907" "90923" "9" 6 1
"2211" "90907" "90924" "9" 3 3
"2212" "90908" "90901" "9" 2 4
"2213" "90908" "90902" "9" 6 6
"2214" "90908" "90903" "9" 3 4
"2215" "90908" "90904" "9" 3 4
"2216" "90908" "90905" "9" 6 3
"2217" "90908" "90906" "9" 5 5
"2218" "90908" "90907" "9" 6 5
"2219" "90908" "90908" "9" 6 6
"2220" "90908" "90909" "9" 5 5
"2221" "90908" "90910" "9" 6 2
"2222" "90908" "90911" "9" 5 6
"2223" "90908" "90912" "9" 6 5
"2224" "90908" "90913" "9" 5 5
"2225" "90908" "90914" "9" 5 5
"2226" "90908" "90915" "9" 5 5
"2227" "90908" "90916" "9" 5 5
"2228" "90908" "90917" "9" 5 4
"2229" "90908" "90919" "9" 3 5
"2230" "90908" "90920" "9" 5 3
"2231" "90908" "90921" "9" 3 3
"2232" "90908" "90922" "9" 6 5
"2233" "90908" "90923" "9" 6 5
"2234" "90908" "90924" "9" 5 6
"2235" "90909" "90901" "9" 5 3
"2236" "90909" "90902" "9" 6 5
"2237" "90909" "90903" "9" 5 4
"2238" "90909" "90904" "9" 5 3
"2239" "90909" "90905" "9" 5 6
"2240" "90909" "90906" "9" 5 3
"2241" "90909" "90907" "9" 4 4
"2242" "90909" "90908" "9" 5 5
"2243" "90909" "90909" "9" 5 3
"2244" "90909" "90910" "9" 5 3
"2245" "90909" "90911" "9" 5 3
"2246" "90909" "90912" "9" 6 4
"2247" "90909" "90913" "9" 6 4
"2248" "90909" "90914" "9" 6 2
"2249" "90909" "90915" "9" 5 3
"2250" "90909" "90916" "9" 6 3
"2251" "90909" "90917" "9" 3 6
"2252" "90909" "90919" "9" 3 6
"2253" "90909" "90920" "9" 3 2
"2254" "90909" "90921" "9" 6 3
"2255" "90909" "90922" "9" 6 3
"2256" "90909" "90923" "9" 6 2
"2257" "90910" "90901" "9" 1 2
"2258" "90910" "90902" "9" 7 5
"2259" "90910" "90903" "9" 7 2
"2260" "90910" "90904" "9" 7 1
"2261" "90910" "90905" "9" 7 1
"2262" "90910" "90906" "9" 5 1
"2263" "90910" "90907" "9" 3 1
"2264" "90910" "90908" "9" 6 6
"2265" "90910" "90909" "9" 3 3
"2266" "90910" "90910" "9" 4 1
"2267" "90910" "90911" "9" 3 1
"2268" "90910" "90912" "9" 7 2
"2269" "90910" "90913" "9" 4 1
"2270" "90910" "90914" "9" 3 1
"2271" "90910" "90915" "9" 2 4
"2272" "90910" "90916" "9" 5 1
"2273" "90910" "90917" "9" 1 3
"2274" "90910" "90918" "9" 1 7
"2275" "90910" "90919" "9" 1 2
"2276" "90910" "90920" "9" 2 2
"2277" "90910" "90921" "9" 1 2
"2278" "90910" "90922" "9" 7 4
"2279" "90910" "90923" "9" 5 1
"2280" "90910" "90924" "9" 1 2
"2281" "90911" "90901" "9" 6 2
"2282" "90911" "90902" "9" 5 4
"2283" "90911" "90903" "9" 4 2
"2284" "90911" "90904" "9" 4 3
"2285" "90911" "90905" "9" 5 4
"2286" "90911" "90906" "9" 6 2
"2287" "90911" "90907" "9" 6 3
"2288" "90911" "90908" "9" 4 4
"2289" "90911" "90909" "9" 4 4
"2290" "90911" "90910" "9" 6 3
"2291" "90911" "90911" "9" 4 3
"2292" "90911" "90912" "9" 3 4
"2293" "90911" "90913" "9" 3 2
"2294" "90911" "90914" "9" 6 4
"2295" "90911" "90915" "9" 5 5
"2296" "90911" "90916" "9" 4 2
"2297" "90911" "90917" "9" 2 4
"2298" "90911" "90919" "9" 2 4
"2299" "90911" "90920" "9" 3 4
"2300" "90911" "90921" "9" 6 3
"2301" "90911" "90922" "9" 4 3
"2302" "90911" "90923" "9" 5 3
"2303" "90912" "90901" "9" 4 3
"2304" "90912" "90902" "9" 6 4
"2305" "90912" "90903" "9" 6 4
"2306" "90912" "90904" "9" 4 3
"2307" "90912" "90905" "9" 5 3
"2308" "90912" "90906" "9" 2 4
"2309" "90912" "90907" "9" 4 3
"2310" "90912" "90908" "9" 5 3
"2311" "90912" "90909" "9" 5 5
"2312" "90912" "90910" "9" 6 2
"2313" "90912" "90911" "9" 4 4
"2314" "90912" "90912" "9" 5 5
"2315" "90912" "90913" "9" 6 3
"2316" "90912" "90914" "9" 5 2
"2317" "90912" "90915" "9" 3 5
"2318" "90912" "90916" "9" 4 2
"2319" "90912" "90917" "9" 3 4
"2320" "90912" "90919" "9" 2 3
"2321" "90912" "90920" "9" 2 2
"2322" "90912" "90921" "9" 5 3
"2323" "90912" "90922" "9" 6 5
"2324" "90912" "90923" "9" 4 5
"2325" "90912" "90924" "9" 4 3
"2326" "90913" "90901" "9" 4 1
"2327" "90913" "90902" "9" 6 2
"2328" "90913" "90903" "9" 4 2
"2329" "90913" "90904" "9" 4 1
"2330" "90913" "90905" "9" 4 3
"2331" "90913" "90906" "9" 5 3
"2332" "90913" "90907" "9" 4 1
"2333" "90913" "90908" "9" 4 1
"2334" "90913" "90909" "9" 4 1
"2335" "90913" "90910" "9" 4 1
"2336" "90913" "90911" "9" 4 5
"2337" "90913" "90912" "9" 4 4
"2338" "90913" "90913" "9" 5 4
"2339" "90913" "90914" "9" 4 1
"2340" "90913" "90915" "9" 4 1
"2341" "90913" "90916" "9" 4 2
"2342" "90913" "90917" "9" 4 1
"2343" "90913" "90919" "9" 5 1
"2344" "90913" "90920" "9" 4 1
"2345" "90913" "90921" "9" 4 1
"2346" "90913" "90922" "9" 5 3
"2347" "90913" "90923" "9" 5 2
"2348" "90913" "90924" "9" 4 1
"2349" "90913" "90925" "9" 5 1
"2350" "90914" "90901" "9" 4 4
"2351" "90914" "90902" "9" 6 5
"2352" "90914" "90903" "9" 5 5
"2353" "90914" "90904" "9" 6 5
"2354" "90914" "90905" "9" 6 5
"2355" "90914" "90906" "9" 6 3
"2356" "90914" "90907" "9" 4 4
"2357" "90914" "90908" "9" 5 4
"2358" "90914" "90909" "9" 6 3
"2359" "90914" "90910" "9" 5 3
"2360" "90914" "90911" "9" 5 3
"2361" "90914" "90912" "9" 6 3
"2362" "90914" "90913" "9" 6 2
"2363" "90914" "90914" "9" 4 2
"2364" "90914" "90915" "9" 5 3
"2365" "90914" "90916" "9" 6 3
"2366" "90914" "90917" "9" 4 3
"2367" "90914" "90919" "9" 5 2
"2368" "90914" "90920" "9" 6 2
"2369" "90914" "90921" "9" 6 3
"2370" "90914" "90922" "9" 6 2
"2371" "90914" "90923" "9" 6 3
"2372" "90915" "90901" "9" 1 2
"2373" "90915" "90902" "9" 5 5
"2374" "90915" "90903" "9" 6 6
"2375" "90915" "90904" "9" 6 6
"2376" "90915" "90905" "9" 4 3
"2377" "90915" "90906" "9" 6 3
"2378" "90915" "90907" "9" 2 2
"2379" "90915" "90908" "9" 3 2
"2380" "90915" "90909" "9" 1 2
"2381" "90915" "90910" "9" 6 5
"2382" "90915" "90911" "9" 4 5
"2383" "90915" "90912" "9" 2 2
"2384" "90915" "90913" "9" 6 5
"2385" "90915" "90914" "9" 5 5
"2386" "90915" "90915" "9" 3 3
"2387" "90915" "90916" "9" 5 3
"2388" "90915" "90917" "9" 1 2
"2389" "90915" "90919" "9" 3 4
"2390" "90915" "90920" "9" 2 3
"2391" "90915" "90921" "9" 5 5
"2392" "90915" "90922" "9" 7 6
"2393" "90915" "90923" "9" 7 6
"2394" "90915" "90924" "9" 4 6
"2395" "90915" "90925" "9" 4 4
"2396" "90916" "90901" "9" 3 3
"2397" "90916" "90902" "9" 2 4
"2398" "90916" "90903" "9" 5 3
"2399" "90916" "90904" "9" 5 3
"2400" "90916" "90905" "9" 2 5
"2401" "90916" "90906" "9" 2 4
"2402" "90916" "90907" "9" 2 4
"2403" "90916" "90908" "9" 2 5
"2404" "90916" "90909" "9" 4 4
"2405" "90916" "90910" "9" 2 5
"2406" "90916" "90911" "9" 2 4
"2407" "90916" "90912" "9" 2 4
"2408" "90916" "90913" "9" 2 4
"2409" "90916" "90914" "9" 2 5
"2410" "90916" "90915" "9" 2 6
"2411" "90916" "90916" "9" 6 3
"2412" "90916" "90917" "9" 2 5
"2413" "90916" "90918" "9" 2 4
"2414" "90916" "90919" "9" 6 2
"2415" "90916" "90920" "9" 4 4
"2416" "90916" "90921" "9" 6 5
"2417" "90916" "90922" "9" 4 4
"2418" "90916" "90923" "9" 4 3
"2419" "90916" "90924" "9" 2 4
"2420" "90917" "90901" "9" 6 2
"2421" "90917" "90902" "9" 6 2
"2422" "90917" "90903" "9" 6 3
"2423" "90917" "90904" "9" 5 3
"2424" "90917" "90905" "9" 4 5
"2425" "90917" "90906" "9" 4 4
"2426" "90917" "90907" "9" 4 3
"2427" "90917" "90908" "9" 4 3
"2428" "90917" "90909" "9" 5 3
"2429" "90917" "90910" "9" 4 2
"2430" "90917" "90911" "9" 5 3
"2431" "90917" "90912" "9" 5 5
"2432" "90917" "90913" "9" 6 4
"2433" "90917" "90914" "9" 5 3
"2434" "90917" "90915" "9" 5 4
"2435" "90917" "90916" "9" 4 3
"2436" "90917" "90917" "9" 5 3
"2437" "90917" "90919" "9" 5 3
"2438" "90917" "90920" "9" 4 3
"2439" "90917" "90921" "9" 6 3
"2440" "90917" "90922" "9" 5 3
"2441" "90917" "90923" "9" 6 3
"2442" "90917" "90924" "9" 5 3
"2443" "90919" "90901" "9" 2 2
"2444" "90919" "90902" "9" 6 6
"2445" "90919" "90903" "9" 5 2
"2446" "90919" "90904" "9" 2 2
"2447" "90919" "90905" "9" 5 2
"2448" "90919" "90906" "9" 4 5
"2449" "90919" "90907" "9" 2 2
"2450" "90919" "90908" "9" 5 4
"2451" "90919" "90909" "9" 3 3
"2452" "90919" "90910" "9" 5 4
"2453" "90919" "90911" "9" 4 3
"2454" "90919" "90912" "9" 6 5
"2455" "90919" "90913" "9" 3 4
"2456" "90919" "90914" "9" 4 3
"2457" "90919" "90915" "9" 3 4
"2458" "90919" "90916" "9" 5 2
"2459" "90919" "90917" "9" 1 2
"2460" "90919" "90918" "9" 1 7
"2461" "90919" "90919" "9" 4 2
"2462" "90919" "90920" "9" 3 3
"2463" "90919" "90921" "9" 5 5
"2464" "90919" "90922" "9" 6 5
"2465" "90919" "90923" "9" 6 4
"2466" "90919" "90924" "9" 3 5
"2467" "90920" "90901" "9" 6 4
"2468" "90920" "90902" "9" 7 6
"2469" "90920" "90903" "9" 5 3
"2470" "90920" "90904" "9" 4 5
"2471" "90920" "90905" "9" 4 3
"2472" "90920" "90906" "9" 5 5
"2473" "90920" "90907" "9" 3 2
"2474" "90920" "90908" "9" 4 6
"2475" "90920" "90909" "9" 2 6
"2476" "90920" "90910" "9" 4 4
"2477" "90920" "90911" "9" 1 4
"2478" "90920" "90912" "9" 3 3
"2479" "90920" "90913" "9" 2 4
"2480" "90920" "90914" "9" 5 2
"2481" "90920" "90915" "9" 3 5
"2482" "90920" "90916" "9" 4 2
"2483" "90920" "90917" "9" 1 3
"2484" "90920" "90918" "9" 1 4
"2485" "90920" "90919" "9" 3 2
"2486" "90920" "90920" "9" 3 5
"2487" "90920" "90921" "9" 7 3
"2488" "90920" "90922" "9" 7 5
"2489" "90920" "90923" "9" 7 4
"2490" "90920" "90924" "9" 2 2
"2491" "90920" "90925" "9" 1 3
"2492" "90921" "90901" "9" 5 1
"2493" "90921" "90902" "9" 6 1
"2494" "90921" "90903" "9" 4 1
"2495" "90921" "90904" "9" 4 1
"2496" "90921" "90905" "9" 1 7
"2497" "90921" "90906" "9" 1 4
"2498" "90921" "90907" "9" 1 2
"2499" "90921" "90908" "9" 1 4
"2500" "90921" "90909" "9" 1 2
"2501" "90921" "90910" "9" 1 2
"2502" "90921" "90911" "9" 2 2
"2503" "90921" "90912" "9" 1 5
"2504" "90921" "90913" "9" 5 2
"2505" "90921" "90914" "9" 1 2
"2506" "90921" "90915" "9" 1 7
"2507" "90921" "90916" "9" 6 4
"2508" "90921" "90917" "9" 4 1
"2509" "90921" "90919" "9" 4 4
"2510" "90921" "90920" "9" 1 4
"2511" "90921" "90921" "9" 6 1
"2512" "90921" "90922" "9" 6 1
"2513" "90921" "90923" "9" 6 1
"2514" "90921" "90924" "9" 3 4
"2515" "90921" "90925" "9" 2 1
"2516" "90922" "90901" "9" 6 2
"2517" "90922" "90902" "9" 6 5
"2518" "90922" "90903" "9" 5 3
"2519" "90922" "90904" "9" 3 5
"2520" "90922" "90905" "9" 2 6
"2521" "90922" "90906" "9" 5 5
"2522" "90922" "90907" "9" 3 2
"2523" "90922" "90908" "9" 4 4
"2524" "90922" "90909" "9" 4 5
"2525" "90922" "90910" "9" 6 5
"2526" "90922" "90911" "9" 6 6
"2527" "90922" "90912" "9" 3 4
"2528" "90922" "90913" "9" 5 6
"2529" "90922" "90914" "9" 5 5
"2530" "90922" "90915" "9" 4 5
"2531" "90922" "90916" "9" 5 3
"2532" "90922" "90917" "9" 2 5
"2533" "90922" "90918" "9" 1 7
"2534" "90922" "90919" "9" 3 6
"2535" "90922" "90920" "9" 3 3
"2536" "90922" "90921" "9" 5 5
"2537" "90922" "90922" "9" 6 3
"2538" "90922" "90923" "9" 6 3
"2539" "90922" "90924" "9" 2 5
"2540" "90922" "90925" "9" 6 4
"2541" "90923" "90901" "9" 2 5
"2542" "90923" "90902" "9" 4 5
"2543" "90923" "90903" "9" 3 5
"2544" "90923" "90904" "9" 2 3
"2545" "90923" "90905" "9" 1 3
"2546" "90923" "90906" "9" 4 2
"2547" "90923" "90907" "9" 2 2
"2548" "90923" "90908" "9" 1 5
"2549" "90923" "90909" "9" 2 5
"2550" "90923" "90910" "9" 3 5
"2551" "90923" "90911" "9" 5 6
"2552" "90923" "90912" "9" 3 5
"2553" "90923" "90913" "9" 5 2
"2554" "90923" "90914" "9" 2 1
"2555" "90923" "90915" "9" 3 2
"2556" "90923" "90916" "9" 3 3
"2557" "90923" "90917" "9" 1 4
"2558" "90923" "90919" "9" 2 4
"2559" "90923" "90920" "9" 3 3
"2560" "90923" "90921" "9" 4 5
"2561" "90923" "90922" "9" 5 2
"2562" "90923" "90923" "9" 5 2
"2563" "90923" "90924" "9" 1 1
"2564" "90923" "90925" "9" 2 4
"2565" "90924" "90901" "9" 5 4
"2566" "90924" "90902" "9" 5 4
"2567" "90924" "90903" "9" 5 3
"2568" "90924" "90904" "9" 4 3
"2569" "90924" "90905" "9" 3 5
"2570" "90924" "90906" "9" 4 4
"2571" "90924" "90907" "9" 3 4
"2572" "90924" "90908" "9" 3 6
"2573" "90924" "90909" "9" 4 5
"2574" "90924" "90910" "9" 3 5
"2575" "90924" "90911" "9" 5 4
"2576" "90924" "90912" "9" 3 4
"2577" "90924" "90913" "9" 4 3
"2578" "90924" "90914" "9" 5 3
"2579" "90924" "90915" "9" 5 5
"2580" "90924" "90916" "9" 5 3
"2581" "90924" "90917" "9" 3 4
"2582" "90924" "90919" "9" 3 3
"2583" "90924" "90920" "9" 4 3
"2584" "90924" "90921" "9" 5 3
"2585" "90924" "90922" "9" 3 5
"2586" "90924" "90923" "9" 5 4
"2587" "90924" "90924" "9" 4 4
"2588" "90924" "90925" "9" 4 4
"2589" "90925" "90901" "9" 1 5
"2590" "90925" "90902" "9" 7 6
"2591" "90925" "90903" "9" 6 5
"2592" "90925" "90904" "9" 5 4
"2593" "90925" "90905" "9" 3 5
"2594" "90925" "90906" "9" 5 6
"2595" "90925" "90907" "9" 4 4
"2596" "90925" "90908" "9" 6 3
"2597" "90925" "90909" "9" 5 2
"2598" "90925" "90910" "9" 4 3
"2599" "90925" "90911" "9" 2 5
"2600" "90925" "90912" "9" 1 4
"2601" "90925" "90913" "9" 6 3
"2602" "90925" "90914" "9" 4 4
"2603" "90925" "90915" "9" 2 6
"2604" "90925" "90916" "9" 6 2
"2605" "90925" "90917" "9" 1 3
"2606" "90925" "90918" "9" 1 7
"2607" "90925" "90919" "9" 3 4
"2608" "90925" "90920" "9" 5 3
"2609" "90925" "90921" "9" 7 2
"2610" "90925" "90922" "9" 3 6
"2611" "90925" "90923" "9" 5 2
"2612" "90925" "90924" "9" 2 2
"2613" "90925" "90925" "9" 3 5
"2614" "91201" "91201" "12" 7 5
"2615" "91201" "91202" "12" 5 4
"2616" "91201" "91203" "12" 5 4
"2617" "91201" "91204" "12" 7 7
"2618" "91201" "91205" "12" 5 4
"2619" "91201" "91206" "12" 7 1
"2620" "91201" "91207" "12" 7 2
"2621" "91201" "91208" "12" 1 6
"2622" "91201" "91209" "12" 5 2
"2623" "91201" "91210" "12" 2 2
"2624" "91201" "91211" "12" 7 7
"2625" "91201" "91212" "12" 3 7
"2626" "91201" "91213" "12" 4 4
"2627" "91201" "91214" "12" 7 7
"2628" "91201" "91215" "12" 7 4
"2629" "91201" "91216" "12" 7 3
"2630" "91201" "91217" "12" 5 1
"2631" "91201" "91218" "12" 6 1
"2632" "91201" "91219" "12" 1 1
"2633" "91201" "91220" "12" 7 5
"2634" "91201" "91221" "12" 7 7
"2635" "91201" "91222" "12" 6 7
"2636" "91201" "91223" "12" 7 6
"2637" "91201" "91224" "12" 6 4
"2638" "91201" "91225" "12" 7 3
"2639" "91202" "91201" "12" 5 2
"2640" "91202" "91202" "12" 4 2
"2641" "91202" "91203" "12" 3 2
"2642" "91202" "91204" "12" 5 2
"2643" "91202" "91205" "12" 3 2
"2644" "91202" "91206" "12" 4 2
"2645" "91202" "91207" "12" 3 3
"2646" "91202" "91208" "12" 4 3
"2647" "91202" "91209" "12" 5 3
"2648" "91202" "91210" "12" 4 2
"2649" "91202" "91211" "12" 4 2
"2650" "91202" "91212" "12" 5 3
"2651" "91202" "91213" "12" 3 2
"2652" "91202" "91214" "12" 4 2
"2653" "91202" "91215" "12" 4 2
"2654" "91202" "91216" "12" 4 2
"2655" "91202" "91217" "12" 4 2
"2656" "91202" "91218" "12" 4 2
"2657" "91202" "91219" "12" 3 2
"2658" "91202" "91220" "12" 5 5
"2659" "91202" "91221" "12" 5 5
"2660" "91202" "91222" "12" 3 4
"2661" "91202" "91223" "12" 5 3
"2662" "91202" "91224" "12" 5 4
"2663" "91202" "91225" "12" 5 2
"2664" "91203" "91201" "12" 7 1
"2665" "91203" "91202" "12" 1 2
"2666" "91203" "91203" "12" 4 1
"2667" "91203" "91204" "12" 6 1
"2668" "91203" "91205" "12" 5 1
"2669" "91203" "91206" "12" 7 1
"2670" "91203" "91207" "12" 1 1
"2671" "91203" "91208" "12" 1 1
"2672" "91203" "91209" "12" 7 2
"2673" "91203" "91210" "12" 3 1
"2674" "91203" "91211" "12" 1 2
"2675" "91203" "91212" "12" 4 1
"2676" "91203" "91214" "12" 2 1
"2677" "91203" "91215" "12" 5 2
"2678" "91203" "91216" "12" 1 2
"2679" "91203" "91217" "12" 6 1
"2680" "91203" "91218" "12" 4 1
"2681" "91203" "91219" "12" 1 2
"2682" "91203" "91220" "12" 7 3
"2683" "91203" "91221" "12" 6 5
"2684" "91203" "91222" "12" 5 3
"2685" "91203" "91223" "12" 6 3
"2686" "91203" "91224" "12" 6 2
"2687" "91203" "91225" "12" 7 1
"2688" "91204" "91201" "12" 6 3
"2689" "91204" "91203" "12" 4 4
"2690" "91204" "91204" "12" 6 3
"2691" "91204" "91205" "12" 2 3
"2692" "91204" "91206" "12" 5 3
"2693" "91204" "91207" "12" 2 3
"2694" "91204" "91208" "12" 4 4
"2695" "91204" "91209" "12" 5 3
"2696" "91204" "91210" "12" 5 3
"2697" "91204" "91211" "12" 4 4
"2698" "91204" "91212" "12" 4 4
"2699" "91204" "91213" "12" 4 4
"2700" "91204" "91214" "12" 3 3
"2701" "91204" "91215" "12" 5 3
"2702" "91204" "91216" "12" 4 4
"2703" "91204" "91217" "12" 4 4
"2704" "91204" "91218" "12" 5 3
"2705" "91204" "91219" "12" 4 4
"2706" "91204" "91220" "12" 6 3
"2707" "91204" "91221" "12" 6 5
"2708" "91204" "91222" "12" 2 3
"2709" "91204" "91223" "12" 6 5
"2710" "91204" "91224" "12" 4 4
"2711" "91204" "91225" "12" 4 4
"2712" "91205" "91201" "12" 6 4
"2713" "91205" "91202" "12" 2 3
"2714" "91205" "91203" "12" 5 2
"2715" "91205" "91204" "12" 6 2
"2716" "91205" "91205" "12" 5 2
"2717" "91205" "91206" "12" 5 2
"2718" "91205" "91207" "12" 2 4
"2719" "91205" "91208" "12" 2 4
"2720" "91205" "91209" "12" 6 3
"2721" "91205" "91210" "12" 5 1
"2722" "91205" "91211" "12" 2 2
"2723" "91205" "91212" "12" 4 2
"2724" "91205" "91214" "12" 5 2
"2725" "91205" "91215" "12" 5 2
"2726" "91205" "91216" "12" 6 3
"2727" "91205" "91217" "12" 2 3
"2728" "91205" "91218" "12" 5 1
"2729" "91205" "91219" "12" 1 3
"2730" "91205" "91220" "12" 6 3
"2731" "91205" "91221" "12" 7 5
"2732" "91205" "91222" "12" 5 4
"2733" "91205" "91223" "12" 6 4
"2734" "91205" "91224" "12" 4 3
"2735" "91205" "91225" "12" 6 3
"2736" "91206" "91201" "12" 6 3
"2737" "91206" "91203" "12" 3 4
"2738" "91206" "91204" "12" 6 2
"2739" "91206" "91206" "12" 6 4
"2740" "91206" "91207" "12" 6 2
"2741" "91206" "91208" "12" 3 5
"2742" "91206" "91209" "12" 5 5
"2743" "91206" "91210" "12" 5 4
"2744" "91206" "91212" "12" 6 2
"2745" "91206" "91214" "12" 2 5
"2746" "91206" "91215" "12" 3 5
"2747" "91206" "91216" "12" 4 5
"2748" "91206" "91217" "12" 3 4
"2749" "91206" "91218" "12" 6 2
"2750" "91206" "91219" "12" 4 5
"2751" "91206" "91220" "12" 7 6
"2752" "91206" "91221" "12" 4 7
"2753" "91206" "91222" "12" 5 3
"2754" "91206" "91223" "12" 6 5
"2755" "91206" "91224" "12" 5 4
"2756" "91207" "91201" "12" 5 3
"2757" "91207" "91202" "12" 3 5
"2758" "91207" "91203" "12" 4 4
"2759" "91207" "91204" "12" 5 2
"2760" "91207" "91205" "12" 4 4
"2761" "91207" "91206" "12" 5 2
"2762" "91207" "91207" "12" 4 3
"2763" "91207" "91208" "12" 3 3
"2764" "91207" "91209" "12" 5 3
"2765" "91207" "91210" "12" 5 2
"2766" "91207" "91211" "12" 2 5
"2767" "91207" "91212" "12" 4 4
"2768" "91207" "91214" "12" 3 5
"2769" "91207" "91215" "12" 4 3
"2770" "91207" "91216" "12" 3 5
"2771" "91207" "91217" "12" 4 3
"2772" "91207" "91218" "12" 4 3
"2773" "91207" "91219" "12" 2 5
"2774" "91207" "91220" "12" 5 4
"2775" "91207" "91221" "12" 5 6
"2776" "91207" "91222" "12" 3 2
"2777" "91207" "91223" "12" 5 3
"2778" "91207" "91224" "12" 4 4
"2779" "91207" "91225" "12" 4 2
"2780" "91208" "91201" "12" 7 1
"2781" "91208" "91202" "12" 1 4
"2782" "91208" "91203" "12" 3 1
"2783" "91208" "91204" "12" 6 1
"2784" "91208" "91205" "12" 3 3
"2785" "91208" "91206" "12" 6 1
"2786" "91208" "91207" "12" 5 3
"2787" "91208" "91208" "12" 5 4
"2788" "91208" "91209" "12" 6 4
"2789" "91208" "91210" "12" 5 1
"2790" "91208" "91211" "12" 5 4
"2791" "91208" "91212" "12" 2 4
"2792" "91208" "91213" "12" 4 4
"2793" "91208" "91214" "12" 3 2
"2794" "91208" "91215" "12" 6 2
"2795" "91208" "91216" "12" 1 5
"2796" "91208" "91217" "12" 6 1
"2797" "91208" "91218" "12" 5 1
"2798" "91208" "91219" "12" 3 4
"2799" "91208" "91220" "12" 6 3
"2800" "91208" "91221" "12" 2 4
"2801" "91208" "91222" "12" 3 3
"2802" "91208" "91223" "12" 5 2
"2803" "91208" "91224" "12" 1 4
"2804" "91208" "91225" "12" 7 1
"2805" "91209" "91201" "12" 6 2
"2806" "91209" "91203" "12" 4 2
"2807" "91209" "91204" "12" 6 1
"2808" "91209" "91205" "12" 5 2
"2809" "91209" "91206" "12" 5 2
"2810" "91209" "91207" "12" 5 2
"2811" "91209" "91208" "12" 5 2
"2812" "91209" "91209" "12" 6 1
"2813" "91209" "91210" "12" 4 2
"2814" "91209" "91211" "12" 4 2
"2815" "91209" "91212" "12" 5 2
"2816" "91209" "91213" "12" 4 2
"2817" "91209" "91214" "12" 5 2
"2818" "91209" "91215" "12" 5 2
"2819" "91209" "91216" "12" 2 2
"2820" "91209" "91217" "12" 5 1
"2821" "91209" "91218" "12" 4 2
"2822" "91209" "91219" "12" 4 2
"2823" "91209" "91220" "12" 6 2
"2824" "91209" "91221" "12" 6 2
"2825" "91209" "91222" "12" 4 2
"2826" "91209" "91223" "12" 6 2
"2827" "91209" "91224" "12" 5 2
"2828" "91209" "91225" "12" 6 1
"2829" "91210" "91201" "12" 6 2
"2830" "91210" "91202" "12" 1 3
"2831" "91210" "91203" "12" 3 4
"2832" "91210" "91204" "12" 5 2
"2833" "91210" "91205" "12" 3 4
"2834" "91210" "91206" "12" 6 2
"2835" "91210" "91207" "12" 3 2
"2836" "91210" "91208" "12" 2 4
"2837" "91210" "91209" "12" 4 5
"2838" "91210" "91210" "12" 4 2
"2839" "91210" "91211" "12" 3 4
"2840" "91210" "91212" "12" 5 2
"2841" "91210" "91213" "12" 2 4
